id,name,batch,batch_code,batch_order,one_liner,industry,subindustry,tags,yc_profile_url,batch_size,is_partial_batch,category,confidence,reason,chunk,category_first_pass,review_note,reviewed,full_stack_ai,caption
31179,Jinba,Winter 2026,W26,20260,Automate enterprise workflows through chat,B2B,B2B,,https://www.ycombinator.com/companies/jinba,199,False,sells_ai_to_industry,high,workflow automation sold to enterprise teams,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31274,Khotan (formerly Pollinate),Winter 2026,W26,20260,FDE as a platform for rebuilding critical operations in software.,B2B,B2B -> Supply Chain and Logistics,,https://www.ycombinator.com/companies/khotan,199,False,sells_ai_to_industry,medium,"FDE platform sold to companies, not itself the operator",chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31083,Kita,Winter 2026,W26,20260,Automate credit assessment for lenders in emerging markets,Fintech,Fintech,Fintech|Computer Vision|Lending|Emerging Markets,https://www.ycombinator.com/companies/kita,199,False,sells_ai_to_industry,high,AI underwriting platform sold to lenders,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31084,Klaus AI,Winter 2026,W26,20260,Fast and Safe OpenClaw on the cloud,B2B,B2B -> Infrastructure,,https://www.ycombinator.com/companies/klaus-ai,199,False,ai_infra,medium,cloud hosting for agent instances,chunk_26,ai_infra,,False,False,AI infrastructure
31120,Kyten Technologies,Winter 2026,W26,20260,Custom Aerospace-Grade Battery Packs,Industrials,Industrials -> Manufacturing and Robotics,,https://www.ycombinator.com/companies/kyten-technologies,199,False,not_ai,high,"battery pack manufacturing, no AI",chunk_26,not_ai,,False,False,not AI
31089,Lance,Winter 2026,W26,20260,AI Agents That Run Hotel Operations.,B2B,B2B,,https://www.ycombinator.com/companies/lance,199,False,sells_ai_to_industry,high,AI agents sold to hotel groups,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31173,Laurence,Winter 2026,W26,20260,Quantitative research for autonomous e-commerce growth,B2B,B2B -> Analytics,,https://www.ycombinator.com/companies/laurence,199,False,sells_ai_to_industry,high,AI ad optimization sold to Amazon brands,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31101,LegalOS,Winter 2026,W26,20260,The AI-Native Immigration Law Firm,B2B,B2B -> Legal,,https://www.ycombinator.com/companies/legalos,199,False,full_stack_ai,high,"""AI-native immigration law firm"" filing petitions itself",chunk_26,full_stack_ai,,True,True,full-stack AI startup
31094,Lexius,Winter 2026,W26,20260,AI for Corporate Security Cameras,B2B,B2B -> Security,,https://www.ycombinator.com/companies/lexius,199,False,sells_ai_to_industry,high,AI camera analysis sold to businesses,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31087,Lucent,Winter 2026,W26,20260,AI that automatically improves products from user behavior,B2B,B2B,,https://www.ycombinator.com/companies/lucent,199,False,sells_ai_to_industry,high,AI product manager tool sold to product teams,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31137,Luel,Winter 2026,W26,20260,Turning everyday words and actions into usable training data.,B2B,B2B -> Infrastructure,,https://www.ycombinator.com/companies/luel,199,False,ai_infra,high,training data licensing for frontier AI teams,chunk_26,ai_infra,,False,False,AI infrastructure
31160,Mango Medical,Winter 2026,W26,20260,Foundation models for planning orthopedic surgery,Healthcare,Healthcare -> Healthcare IT,,https://www.ycombinator.com/companies/mango-medical-inc,199,False,sells_ai_to_industry,high,surgical planning AI sold to surgeons/hospitals,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31036,Mantis,Winter 2026,W26,20260,Digital Twins of humans,B2B,B2B -> Infrastructure,,https://www.ycombinator.com/companies/mantis,199,False,ai_other,medium,"digital-twin modeling tech, thin description",chunk_26,ai_other,,False,False,other AI
31306,Martini,Winter 2026,W26,20260,AI Video Production for Professionals,B2B,"B2B -> Engineering, Product and Design",,https://www.ycombinator.com/companies/martini,199,False,sells_ai_to_industry,high,AI video platform sold to filmmakers,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31253,Maven,Winter 2026,W26,20260,Payments Infrastructure for Voice Agents,B2B,B2B -> Infrastructure,,https://www.ycombinator.com/companies/maven,199,False,not_ai,medium,"payments infrastructure, not AI performing work",chunk_26,not_ai,,False,False,not AI
31188,Maywood,Winter 2026,W26,20260,The first finance-compliant proactive AI that runs 24/7,Fintech,Fintech -> Banking and Exchange,,https://www.ycombinator.com/companies/maywood,199,False,sells_ai_to_industry,high,proactive AI sold to dealmakers,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31210,Mendral,Winter 2026,W26,20260,AI DevOps Engineer,B2B,B2B,,https://www.ycombinator.com/companies/mendral,199,False,sells_ai_to_industry,high,AI DevOps agent sold to engineering teams,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
28879,Menza,Winter 2026,W26,20260,The AI data analyst for consumer brands,B2B,B2B -> Analytics,,https://www.ycombinator.com/companies/menza,199,False,sells_ai_to_industry,high,AI data analyst sold to consumer brands,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31144,Milliray,Winter 2026,W26,20260,Technology to detect and track small drones,Industrials,Industrials -> Drones,,https://www.ycombinator.com/companies/milliray,199,False,not_ai,low,"drone-detection radar, no AI stated",chunk_26,not_ai,,False,False,not AI
31091,Mirabelle,Winter 2026,W26,20260,Your robot chef,Consumer,Consumer -> Consumer Electronics,,https://www.ycombinator.com/companies/mirabelle,199,False,ai_other,high,robot chef hardware sold as consumer product,chunk_26,ai_other,,False,False,other AI
31269,MochaCare,Winter 2026,W26,20260,Agentic Management Service for Care Organizations,B2B,B2B -> Operations,,https://www.ycombinator.com/companies/mochacare,199,False,sells_ai_to_industry,medium,agentic admin service sold to care organizations,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31252,Moda,Winter 2026,W26,20260,Harness Engineering Infrastructure that developers love.,B2B,B2B -> Infrastructure,,https://www.ycombinator.com/companies/moda,199,False,ai_infra,high,harness engineering platform for agent prompts/evals,chunk_26,ai_infra,,False,False,AI infrastructure
31146,Moritz,Winter 2026,W26,20260,Global AI-native law firm handling legal work with same-day turnaround,B2B,B2B -> Legal,,https://www.ycombinator.com/companies/moritz,199,False,full_stack_ai,high,"""global AI-native law firm"" closing deals itself",chunk_26,full_stack_ai,,True,True,full-stack AI startup
31132,MouseCat,Winter 2026,W26,20260,AI to fight financial crime,B2B,B2B,Compliance|Fraud Detection,https://www.ycombinator.com/companies/mousecat,199,False,sells_ai_to_industry,high,fraud-detection AI sold to companies,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31019,Ndea,Winter 2026,W26,20260,Building AGI that can innovate.,Industrials,Industrials,Artificial Intelligence|Deep Learning|Hard Tech|Remote Work|ML,https://www.ycombinator.com/companies/ndea-com,199,False,ai_other,medium,"AGI research lab, not sold as product",chunk_26,ai_other,,False,False,other AI
31141,OctaPulse,Winter 2026,W26,20260,CV and robotics to automate quality inspection in fish farms,Industrials,Industrials -> Climate,,https://www.ycombinator.com/companies/octapulse,199,False,sells_ai_to_industry,high,AI vision QA sold to fish farms,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31081,One Robot,Winter 2026,W26,20260,World models for robot evals and training.,Industrials,Industrials -> Manufacturing and Robotics,,https://www.ycombinator.com/companies/one-robot,199,False,ai_infra,high,simulation environments for robotics training/eval,chunk_26,ai_infra,,False,False,AI infrastructure
31163,Opalite Health,Winter 2026,W26,20260,Helping Healthcare Providers Speak Any Language ,Healthcare,Healthcare,,https://www.ycombinator.com/companies/opalite-health,199,False,sells_ai_to_industry,high,voice AI interpreter sold to providers,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31116,OpenSpec,Winter 2026,W26,20260,Plan mode for complex features,B2B,B2B,,https://www.ycombinator.com/companies/openspec,199,False,ai_infra,medium,spec-driven agent framework for developers,chunk_26,ai_infra,,False,False,AI infrastructure
31284,Origami Robotics,Winter 2026,W26,20260,Manipulate Anything Robot,Industrials,Industrials,,https://www.ycombinator.com/companies/origami-robotics,199,False,ai_other,medium,robot/model company deploying hardware to industries,chunk_26,ai_other,,False,False,other AI
31064,Origin,Winter 2026,W26,20260,AI and Data for Cancer Therapeutics,Healthcare,Healthcare -> Drug Discovery and Delivery,,https://www.ycombinator.com/companies/origin-bio,199,False,ai_infra,medium,patient cancer datasets licensed to pharma/AI companies,chunk_26,ai_infra,,False,False,AI infrastructure
31154,Orthogonal,Winter 2026,W26,20260,Agentic Payments for APIs,B2B,B2B -> Infrastructure,,https://www.ycombinator.com/companies/orthogonal,199,False,not_ai,medium,"agent payment/discovery infra, not AI itself",chunk_26,not_ai,,False,False,not AI
31283,Ossus,Winter 2026,W26,20260,Intelligence for cultural institutions,B2B,B2B -> Infrastructure,Culture|AI,https://www.ycombinator.com/companies/ossus,199,False,sells_ai_to_industry,high,AI-native OS sold to libraries,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
30641,Overdrive Health,Winter 2026,W26,20260,AI-Native Medical Billing Services,Healthcare,Healthcare -> Healthcare Services,,https://www.ycombinator.com/companies/overdrive-health,199,False,full_stack_ai,medium,AI-powered billing services delivered by the company itself,chunk_26,full_stack_ai,,True,True,full-stack AI startup
31171,Overshoot,Winter 2026,W26,20260,AI Infra for real-time vision applications,B2B,B2B,,https://www.ycombinator.com/companies/overshoot,199,False,ai_infra,high,real-time vision inference platform for developers,chunk_26,ai_infra,,False,False,AI infrastructure
31208,Oximy,Winter 2026,W26,20260,Take command of the AI your company already runs on.,B2B,B2B -> Infrastructure,,https://www.ycombinator.com/companies/oximy,199,False,ai_infra,medium,AI tool/spend visibility and routing platform,chunk_26,ai_infra,,False,False,AI infrastructure
30927,Oxus,Winter 2026,W26,20260,AI-powered automation for internal audit workflows,B2B,B2B,,https://www.ycombinator.com/companies/oxus,199,False,sells_ai_to_industry,high,internal-audit automation sold to companies,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31126,Palus Finance,Winter 2026,W26,20260,Your startup's financial advisor,Fintech,Fintech,,https://www.ycombinator.com/companies/palus-finance,199,False,full_stack_non_ai,medium,"fiduciary financial advisor firm, AI role unstated",chunk_26,full_stack_non_ai,,False,False,"full-stack startup, not AI-run"
31077,Panta,Winter 2026,W26,20260,AI Native Commercial Insurance Brokerage ,Fintech,Fintech -> Insurance,,https://www.ycombinator.com/companies/panta,199,False,full_stack_ai,high,"AI workflows plus licensed brokers, is the brokerage",chunk_26,full_stack_ai,,True,True,full-stack AI startup
31174,Parameter,Winter 2026,W26,20260,"Security builds trust. Strengthen both, all on one platform.",B2B,B2B -> Security,,https://www.ycombinator.com/companies/parameter,199,False,sells_ai_to_industry,high,AI pentesting agents sold to companies,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31183,Patientdesk.ai,Winter 2026,W26,20260,AI front & back office agent for dental practices ,Healthcare,Healthcare -> Healthcare IT,,https://www.ycombinator.com/companies/patientdeskai,199,False,sells_ai_to_industry,high,AI booking system sold to dental practices,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31175,Pax Historia,Winter 2026,W26,20260,The first AI-powered worldbuilding and gameplay platform,Consumer,Consumer -> Gaming,,https://www.ycombinator.com/companies/pax-historia,199,False,ai_other,high,"AI sandbox game, consumer product",chunk_26,ai_other,,False,False,other AI
31066,Payna,Winter 2026,W26,20260, AI Licensing Agent for Regulated Industries,B2B,B2B,,https://www.ycombinator.com/companies/payna,199,False,sells_ai_to_industry,high,AI licensing agent sold to regulated companies,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31153,Perfectly,Winter 2026,W26,20260,The AI-native Recruiting OS,B2B,B2B -> Recruiting and Talent,,https://www.ycombinator.com/companies/perfectly,199,False,sells_ai_to_industry,high,"recruiting automation sold to companies, not a staffing firm",chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31114,Piris Labs,Winter 2026,W26,20260,The Networking Layer of AI,B2B,B2B -> Infrastructure,Artificial Intelligence|Hard Tech|Hardware|Infrastructure,https://www.ycombinator.com/companies/pirislabs,199,False,ai_infra,high,photonic networking for AI compute,chunk_26,ai_infra,,False,False,AI infrastructure
31214,Pocket,Winter 2026,W26,20260,Take Notes in the Real World,Consumer,Consumer,,https://www.ycombinator.com/companies/pocket,199,False,ai_other,high,"AI voice recorder hardware, consumer product",chunk_26,ai_other,,False,False,other AI
30765,Pollen,Winter 2026,W26,20260,AI agents that automate customer success,B2B,B2B -> Operations,,https://www.ycombinator.com/companies/pollen,199,False,sells_ai_to_industry,high,AI agents sold to automate customer success,chunk_26,sells_ai_to_industry,,False,False,sells AI to the industry
31217,Polymath,Winter 2026,W26,20260,Simulation environments to train & evaluate long-horizon AI agents,B2B,B2B,,https://www.ycombinator.com/companies/polymath,199,False,ai_infra,high,simulation environments to train/evaluate agents,chunk_26,ai_infra,,False,False,AI infrastructure
31275,Polymorph,Winter 2026,W26,20260,Building secure polymorphic apps,B2B,B2B,,https://www.ycombinator.com/companies/polymorph,199,False,unclear,high,no description of product or business model,chunk_26,unclear,,False,False,unclear
31177,Prana,Winter 2026,W26,20260,An AI primary care doctor in your pocket,Healthcare,Healthcare -> Consumer Health and Wellness,,https://www.ycombinator.com/companies/prana-health,199,False,full_stack_ai,high,"""full-stack medical provider"" with AI acting as physician",chunk_26,full_stack_ai,,True,True,full-stack AI startup
